UUID,Titre,Publié,Promu en page d'accueil,Traduction,Exporter vers les extensions,Contexte(s),Language,Statut,Lien vers traduction l.d.o,Date de publication,Date de mise à jour
localize_glossary_translation_11_br,API,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=API,1307284456,1551700122
localize_glossary_translation_10_br,allowed,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=allowed,1307284456,1551700125
localize_glossary_translation_9_br,administration page,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=administration%20page,1307284456,1551700132
localize_glossary_translation_8_br,administer,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=administer,1307284456,1551700136
localize_glossary_translation_7_br,adjust,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=adjust,1307284456,1551700322
localize_glossary_translation_6_br,additional,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=additional,1307284456,1551700327
localize_glossary_translation_5_br,add new content,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=add%20new%20content,1307284456,1551700333
localize_glossary_translation_4_br,active (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=active%20%28to%29,1307284456,1551700340
localize_glossary_translation_3_br,active,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=active,1307284456,1551700346
localize_glossary_translation_2_br,:,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=%3A,1307284456,1314823298
localize_glossary_translation_12_br,approve,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=approve,1307284456,1551700110
localize_glossary_translation_13_br,authenticated,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=authenticated,1307284456,1551700318
localize_glossary_translation_24_br,block,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=block,1307284456,1314823298
localize_glossary_translation_23_br,bitrate,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=bitrate,1307284456,1551700290
localize_glossary_translation_22_br,personal binder,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=personal%20binder,1307284456,1551700295
localize_glossary_translation_21_br,below,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=below,1307284456,1551700299
localize_glossary_translation_20_br,batch processing,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=batch%20processing,1307284456,1446918811
localize_glossary_translation_19_br,batch,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=batch,1307284456,1551700304
localize_glossary_translation_18_br,base path,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=base%20path,1307284456,1551700309
localize_glossary_translation_17_br,backwards compatibility,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=backwards%20compatibility,1307284456,1551700313
localize_glossary_translation_15_br,autocomplete,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=autocomplete,1307284456,1314823298
localize_glossary_translation_14_br,authoring,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=authoring,1307284456,1314823299
localize_glossary_translation_83_br,e-mail address,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=e-mail%20address,1307284456,1551700790
localize_glossary_translation_101_br,filter by (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=filter%20by%20%28to%29,1307284456,1551701043
localize_glossary_translation_88_br,enabled,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=enabled,1307284456,1551700092
localize_glossary_translation_87_br,enable (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=enable%20%28to%29,1307284456,1551700095
localize_glossary_translation_86_br,embed (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=embed%20%28to%29,1307284456,1551700790
localize_glossary_translation_85_br,e-mail (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=e-mail%20%28to%29,1307284456,1314823299
localize_glossary_translation_82_br,edit (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=edit%20%28to%29,1307284456,1551700790
localize_glossary_translation_81_br,drag and drop (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=drag%20and%20drop%20%28to%29,1307284456,1314823299
localize_glossary_translation_80_br,download,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=download,1307284456,1446919476
localize_glossary_translation_79_br,display (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=display%20%28to%29,1307284456,1551700790
localize_glossary_translation_78_br,display,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=display,1307284456,1551700790
localize_glossary_translation_89_br,enter (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=enter%20%28to%29,1307284456,1551700790
localize_glossary_translation_90_br,entity,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=entity,1307284456,1551701043
localize_glossary_translation_91_br,entry,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=entry,1307284456,1551701043
localize_glossary_translation_100_br,filter aliases (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=filter%20aliases%20%28to%29,1307284456,1314823299
localize_glossary_translation_99_br,fieldset,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=fieldset,1307284456,1319641499
localize_glossary_translation_98_br,fieldable,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=fieldable,1307284456,1334602371
localize_glossary_translation_97_br,fetcher,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=fetcher,1307284456,1314823301
localize_glossary_translation_96_br,feed,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=feed,1307284456,1551701043
localize_glossary_translation_95_br,feature,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=feature,1307284456,1314823301
localize_glossary_translation_94_br,fallback,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=fallback,1307284456,1314823301
localize_glossary_translation_93_br,facility,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=facility,1307284456,1314823301
localize_glossary_translation_92_br,expanded,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=expanded,1307284456,1314823299
localize_glossary_translation_77_br,dismissed,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=dismissed,1307284456,1314823301
localize_glossary_translation_76_br,directory,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=directory,1307284456,1551700790
localize_glossary_translation_75_br,digest,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=digest,1307284456,1314823301
localize_glossary_translation_62_br,customize (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=customize%20%28to%29,1307284456,1551700544
localize_glossary_translation_61_br,custom,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=custom,1307284456,1314823301
localize_glossary_translation_60_br,currently,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=currently,1307284456,1551700539
localize_glossary_translation_59_br,crop (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=crop%20%28to%29,1307284456,1551700533
localize_glossary_translation_58_br,cron,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=cron,1307284456,1446919518
localize_glossary_translation_57_br,core,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=core,1307284456,1551700528
localize_glossary_translation_56_br,components,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=components,1307284456,1551700524
localize_glossary_translation_55_br,completed,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=completed,1307284456,1551700520
localize_glossary_translation_54_br,contributed module,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=contributed%20module,1307284456,1551700515
localize_glossary_translation_53_br,configure (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=configure%20%28to%29,1307284456,1551700511
localize_glossary_translation_63_br,customized,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=customized,1307284456,1314823301
localize_glossary_translation_64_br,dashboard,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=dashboard,1307284456,1446919573
localize_glossary_translation_74_br,destination,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=destination,1307284456,1551700790
localize_glossary_translation_73_br,designed,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=designed,1307284456,1551700790
localize_glossary_translation_72_br,design,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=design,1307284456,1551700790
localize_glossary_translation_71_br,disabled,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=disabled,1307284456,1551700790
